EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,SPEED_km/s
2008-11-23T01:00:05.754Z,434.00000
2008-11-23T01:10:05.750Z,431.00000
2008-11-23T01:20:05.750Z,456.00000
2008-11-23T01:30:05.750Z,465.00000
2008-11-23T01:40:05.746Z,467.00000
2008-11-23T01:50:05.746Z,473.00000
2008-11-23T02:00:05.746Z,452.00000
2008-11-23T02:10:05.742Z,448.00000
2008-11-23T02:20:05.742Z,455.00000
2008-11-23T02:30:05.738Z,447.00000
2008-11-23T02:40:05.738Z,436.00000
2008-11-23T02:50:05.738Z,432.00000
2008-11-23T03:00:05.734Z,433.00000
2008-11-23T03:10:05.734Z,431.00000
2008-11-23T03:20:05.730Z,425.00000
2008-11-23T03:30:05.730Z,420.00000
2008-11-23T03:40:05.730Z,419.00000
2008-11-23T03:50:05.727Z,428.00000
2008-11-23T04:00:05.727Z,437.00000
2008-11-23T04:10:05.723Z,443.00000
2008-11-23T04:20:05.723Z,457.00000
2008-11-23T04:30:05.723Z,447.00000
2008-11-23T04:40:05.719Z,453.00000
2008-11-23T04:50:05.719Z,455.00000
2008-11-23T05:00:05.719Z,461.00000
2008-11-23T05:10:05.715Z,449.00000
2008-11-23T05:20:05.715Z,460.00000
2008-11-23T05:30:05.711Z,465.00000
2008-11-23T05:40:05.711Z,464.00000
2008-11-23T05:50:05.711Z,467.00000
2008-11-23T06:00:05.707Z,488.00000
2008-11-23T06:10:05.707Z,496.00000
2008-11-23T06:20:05.703Z,477.00000
2008-11-23T06:30:05.703Z,488.00000
2008-11-23T06:40:05.703Z,540.00000
2008-11-23T06:50:05.699Z,517.00000
2008-11-23T07:00:05.699Z,525.00000
2008-11-23T07:10:05.695Z,518.00000
2008-11-23T07:20:05.695Z,515.00000
2008-11-23T07:30:05.695Z,547.00000
2008-11-23T07:40:05.691Z,558.00000
2008-11-23T07:50:05.691Z,567.00000
2008-11-23T08:00:05.691Z,557.00000
2008-11-23T08:10:05.688Z,546.00000
2008-11-23T08:20:05.688Z,555.00000
2008-11-23T08:30:05.684Z,570.00000
2008-11-23T08:40:05.684Z,529.00000
2008-11-23T08:50:05.684Z,538.00000
2008-11-23T09:00:05.680Z,510.00000
2008-11-23T09:10:05.680Z,516.00000
2008-11-23T09:20:05.676Z,501.00000
2008-11-23T09:30:05.676Z,517.00000
2008-11-23T09:40:05.676Z,521.00000
2008-11-23T09:50:05.672Z,511.00000
2008-11-23T10:00:05.672Z,518.00000
2008-11-23T10:10:05.672Z,533.00000
2008-11-23T10:20:05.668Z,531.00000
2008-11-23T10:30:05.668Z,523.00000
2008-11-23T10:40:05.664Z,520.00000
2008-11-23T10:50:05.664Z,515.00000
2008-11-23T11:00:05.664Z,510.00000
2008-11-23T11:10:05.660Z,517.00000
2008-11-23T11:20:05.660Z,521.00000
2008-11-23T11:30:05.660Z,530.00000
2008-11-23T11:40:05.656Z,524.00000
2008-11-23T11:50:05.656Z,541.00000
2008-11-23T12:00:05.652Z,544.00000
2008-11-23T12:10:05.652Z,540.00000
2008-11-23T12:20:05.652Z,535.00000
2008-11-23T12:30:05.648Z,540.00000
2008-11-23T12:40:05.648Z,532.00000
2008-11-23T12:50:05.645Z,540.00000
2008-11-23T13:00:05.645Z,515.00000
2008-11-23T13:10:05.645Z,514.00000
2008-11-23T13:20:05.641Z,511.00000
2008-11-23T13:30:05.641Z,528.00000
2008-11-23T13:40:05.641Z,524.00000
2008-11-23T13:50:05.637Z,513.00000
2008-11-23T14:00:05.637Z,518.00000
2008-11-23T14:10:05.633Z,518.00000
2008-11-23T14:20:05.633Z,526.00000
2008-11-23T14:30:05.633Z,523.00000
2008-11-23T14:40:05.629Z,515.00000
2008-11-23T14:50:05.629Z,519.00000
2008-11-23T15:00:05.629Z,516.00000
2008-11-23T15:10:05.625Z,507.00000
2008-11-23T15:20:05.625Z,495.00000
2008-11-23T15:30:05.621Z,495.00000
2008-11-23T15:40:05.621Z,500.00000
2008-11-23T15:50:05.621Z,498.00000
2008-11-23T16:00:05.617Z,529.00000
2008-11-23T16:10:05.617Z,510.00000
2008-11-23T16:20:05.613Z,513.00000
2008-11-23T16:30:05.613Z,576.00000
2008-11-23T16:40:05.613Z,546.00000
2008-11-23T16:50:05.609Z,532.00000
2008-11-23T17:00:05.609Z,524.00000
2008-11-23T17:10:05.609Z,530.00000
2008-11-23T17:20:05.605Z,520.00000
2008-11-23T17:30:05.605Z,546.00000
2008-11-23T17:40:05.602Z,552.00000
2008-11-23T17:50:05.602Z,544.00000
2008-11-23T18:00:05.602Z,570.00000
2008-11-23T18:10:05.598Z,583.00000
2008-11-23T18:20:05.598Z,553.00000
2008-11-23T18:30:05.598Z,555.00000
2008-11-23T18:40:05.594Z,505.00000
2008-11-23T18:50:05.594Z,515.00000
2008-11-23T19:00:05.590Z,486.00000
2008-11-23T19:10:05.590Z,491.00000
2008-11-23T19:20:05.590Z,514.00000
