EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,BX_GSE_(@_x_component_)_nT,BY_GSE_(@_y_component_)_nT,BZ_GSE_(@_z_component_)_nT
2008-12-17T09:24:00.000Z,-1.24500,-7.81700,-2.65900
2008-12-17T09:28:00.000Z,-0.898000,-7.97800,-2.02000
2008-12-17T09:32:00.000Z,-1.08900,-7.90900,-1.90800
2008-12-17T09:36:00.000Z,-1.06900,-8.05500,-1.41400
2008-12-17T09:40:00.000Z,-0.907000,-8.08900,-1.27400
2008-12-17T09:44:00.000Z,-0.897000,-8.04000,-1.73200
2008-12-17T09:48:00.000Z,-1.30400,-7.97600,-0.895000
2008-12-17T09:52:00.000Z,-1.29300,-7.99500,-1.05600
2008-12-17T09:56:00.000Z,-1.09700,-7.99000,-1.42600
2008-12-17T10:00:00.000Z,-1.15900,-7.97600,-1.75300
2008-12-17T10:04:00.000Z,-0.501000,-7.68600,-2.83600
2008-12-17T10:08:00.000Z,-0.854000,-7.81300,-2.35700
2008-12-17T10:12:00.000Z,-0.563000,-7.70600,-2.68200
2008-12-17T10:16:00.000Z,-0.200000,-7.58900,-3.21200
2008-12-17T10:20:00.000Z,-0.0260000,-7.56100,-3.32000
2008-12-17T10:24:00.000Z,-0.128000,-7.53900,-3.39000
2008-12-17T10:28:00.000Z,-0.279000,-7.37500,-3.69900
2008-12-17T10:32:00.000Z,-0.116000,-7.42000,-3.57700
2008-12-17T10:36:00.000Z,0.112000,-7.45300,-3.47200
2008-12-17T10:40:00.000Z,0.124000,-7.40100,-3.58000
2008-12-17T10:44:00.000Z,-0.0480000,-7.19400,-3.93300
2008-12-17T10:48:00.000Z,-0.133000,-7.15300,-3.96600
2008-12-17T10:52:00.000Z,-0.255000,-7.05600,-4.12100
2008-12-17T10:56:00.000Z,-0.214000,-6.90500,-4.31200
2008-12-17T11:00:00.000Z,-0.112000,-7.07200,-4.00100
2008-12-17T11:04:00.000Z,-0.105000,-6.91600,-4.24800
2008-12-17T11:08:00.000Z,0.00700000,-6.84400,-4.36100
2008-12-17T11:12:00.000Z,-0.130000,-7.00400,-4.05600
2008-12-17T11:16:00.000Z,-0.355000,-7.26700,-3.42400
2008-12-17T11:20:00.000Z,-0.604000,-7.74400,-2.28500
2008-12-17T11:24:00.000Z,-0.587000,-7.62700,-2.55400
2008-12-17T11:28:00.000Z,-0.465000,-7.45300,-2.92800
2008-12-17T11:32:00.000Z,-0.401000,-7.44400,-2.94400
2008-12-17T11:36:00.000Z,0.115000,-7.13000,-3.50800
2008-12-17T11:40:00.000Z,-0.140000,-6.88600,-3.84000
2008-12-17T11:44:00.000Z,-0.152000,-6.93500,-3.69700
2008-12-17T11:48:00.000Z,-0.0280000,-6.93700,-3.34400
2008-12-17T11:52:00.000Z,0.0920000,-6.75600,-3.60300
2008-12-17T11:56:00.000Z,0.189000,-6.49700,-3.96000
2008-12-17T12:00:00.000Z,0.177000,-6.32300,-4.41800
2008-12-17T12:04:00.000Z,0.266000,-6.49200,-4.26700
2008-12-17T12:08:00.000Z,0.498000,-6.81300,-3.71000
2008-12-17T12:12:00.000Z,0.572000,-7.13100,-3.12100
2008-12-17T12:16:00.000Z,0.435000,-6.97500,-3.45900
2008-12-17T12:20:00.000Z,0.330000,-6.14100,-4.87500
2008-12-17T12:24:00.000Z,0.312000,-5.75700,-5.32100
2008-12-17T12:28:00.000Z,0.148000,-5.71000,-5.31700
2008-12-17T12:32:00.000Z,-0.282000,-5.49800,-5.55100
2008-12-17T12:36:00.000Z,-0.498000,-5.09300,-5.89000
2008-12-17T12:40:00.000Z,-0.440000,-4.94400,-5.98800
2008-12-17T12:44:00.000Z,-0.354000,-4.96400,-5.92800
2008-12-17T12:48:00.000Z,-0.231000,-5.08400,-5.77800
2008-12-17T12:52:00.000Z,0.0860000,-5.03100,-5.75000
2008-12-17T12:56:00.000Z,0.0300000,-5.07400,-5.70400
2008-12-17T13:00:00.000Z,0.155000,-5.16000,-5.61500
2008-12-17T13:04:00.000Z,0.444000,-5.04400,-5.66200
2008-12-17T13:08:00.000Z,0.536000,-4.87800,-5.76200
2008-12-17T13:12:00.000Z,0.620000,-4.87700,-5.74100
2008-12-17T13:16:00.000Z,0.311000,-5.13600,-5.48900
2008-12-17T13:20:00.000Z,-0.513000,-5.51900,-5.05400
2008-12-17T13:24:00.000Z,-0.540000,-5.31800,-5.25400
2008-12-17T13:28:00.000Z,-0.441000,-5.31800,-5.24500
2008-12-17T13:32:00.000Z,-0.304000,-5.35000,-5.20000
2008-12-17T13:36:00.000Z,-0.229000,-5.30700,-5.19200
2008-12-17T13:40:00.000Z,-0.445000,-5.18000,-5.21900
2008-12-17T13:44:00.000Z,-0.0880000,-5.01300,-5.33500
2008-12-17T13:48:00.000Z,0.398000,-4.36200,-5.73600
2008-12-17T13:52:00.000Z,-0.194000,-5.26600,-4.82000
2008-12-17T13:56:00.000Z,0.825000,-3.73900,-5.63100
2008-12-17T14:00:00.000Z,1.58900,-2.28800,-6.16700
2008-12-17T14:04:00.000Z,1.71200,-2.17500,-6.15300
2008-12-17T14:08:00.000Z,1.58600,-2.29900,-6.04400
2008-12-17T14:12:00.000Z,1.66100,-2.38800,-5.97600
2008-12-17T14:16:00.000Z,1.62200,-2.42200,-5.94200
2008-12-17T14:20:00.000Z,1.38700,-2.42200,-5.81500
2008-12-17T14:24:00.000Z,0.869000,-2.33300,-4.86600
2008-12-17T14:28:00.000Z,1.26900,-2.01800,-4.62200
2008-12-17T14:32:00.000Z,1.17800,-2.46200,-5.33100
2008-12-17T14:36:00.000Z,1.02000,-2.25300,-5.15600
2008-12-17T14:40:00.000Z,0.591000,-2.28000,-5.16500
2008-12-17T14:44:00.000Z,1.01300,-1.65300,-4.70800
2008-12-17T14:48:00.000Z,1.20000,-0.822000,-4.39000
2008-12-17T14:52:00.000Z,1.44300,-0.887000,-4.13500
2008-12-17T14:56:00.000Z,1.84400,0.170000,-3.96900
2008-12-17T15:00:00.000Z,1.30700,-0.644000,-4.13100
2008-12-17T15:04:00.000Z,0.880000,-1.39900,-4.34800
2008-12-17T15:08:00.000Z,0.802000,-1.50100,-4.42200
2008-12-17T15:12:00.000Z,1.00300,-1.13800,-3.88000
2008-12-17T15:16:00.000Z,1.15700,-0.829000,-3.69700
2008-12-17T15:20:00.000Z,1.45700,-0.805000,-3.82200
2008-12-17T15:24:00.000Z,1.01600,-1.05800,-3.99900
2008-12-17T15:28:00.000Z,0.623000,-1.40200,-4.05300
2008-12-17T15:32:00.000Z,0.661000,-1.54200,-3.89900
2008-12-17T15:36:00.000Z,0.416000,-1.55000,-3.80200
2008-12-17T15:40:00.000Z,0.761000,-1.07600,-3.68900
2008-12-17T15:44:00.000Z,0.739000,-1.22100,-3.54600
2008-12-17T15:48:00.000Z,0.640000,-1.30300,-3.66200
2008-12-17T15:52:00.000Z,0.489000,-1.30200,-3.59200
2008-12-17T15:56:00.000Z,0.833000,-0.751000,-3.41100
2008-12-17T16:00:00.000Z,1.27100,-0.762000,-3.28600
2008-12-17T16:04:00.000Z,0.942000,-0.968000,-3.49700
2008-12-17T16:08:00.000Z,0.875000,-1.18600,-3.70500
2008-12-17T16:12:00.000Z,0.973000,-1.26800,-3.71400
2008-12-17T16:16:00.000Z,1.36900,-0.599000,-3.17800
2008-12-17T16:20:00.000Z,0.299000,-1.74000,-3.65400
2008-12-17T16:24:00.000Z,0.367000,-1.79700,-3.83300
2008-12-17T16:28:00.000Z,-1.32100,-3.19000,-2.87800
2008-12-17T16:32:00.000Z,0.0520000,-2.35100,-4.07900
2008-12-17T16:36:00.000Z,-0.417000,-2.47000,-4.02500
2008-12-17T16:40:00.000Z,-0.372000,-2.47500,-4.02100
2008-12-17T16:44:00.000Z,-0.169000,-2.29100,-4.06900
2008-12-17T16:48:00.000Z,-0.161000,-2.38900,-4.15700
2008-12-17T16:52:00.000Z,-0.269000,-2.31000,-4.18300
2008-12-17T16:56:00.000Z,-0.492000,-2.42400,-4.13800
2008-12-17T17:00:00.000Z,-0.839000,-2.54600,-3.95300
2008-12-17T17:04:00.000Z,-0.846000,-2.68600,-3.92500
2008-12-17T17:08:00.000Z,-0.712000,-2.76100,-3.89500
2008-12-17T17:12:00.000Z,-0.516000,-2.76300,-3.87200
2008-12-17T17:16:00.000Z,-0.738000,-2.81200,-3.72700
2008-12-17T17:20:00.000Z,-0.871000,-3.04200,-3.49800
2008-12-17T17:24:00.000Z,-1.05300,-3.08600,-3.35100
2008-12-17T17:28:00.000Z,-0.619000,-1.94600,-4.02200
2008-12-17T17:32:00.000Z,-0.202000,-1.81000,-4.35100
2008-12-17T17:36:00.000Z,-0.473000,-2.11500,-4.04200
2008-12-17T17:40:00.000Z,-0.276000,-1.39400,-4.19700
2008-12-17T17:44:00.000Z,-1.67000,-3.02600,-3.06000
2008-12-17T17:48:00.000Z,-0.907000,-2.16900,-3.64200
2008-12-17T17:52:00.000Z,0.894000,-0.756000,-2.50100
2008-12-17T17:56:00.000Z,1.02900,-0.783000,-2.76600
2008-12-17T18:00:00.000Z,0.996000,-0.795000,-2.82800
2008-12-17T18:04:00.000Z,0.516000,-1.10700,-1.44900
2008-12-17T18:08:00.000Z,0.994000,-0.828000,-1.91000
2008-12-17T18:12:00.000Z,0.471000,-0.750000,-0.938000
2008-12-17T18:16:00.000Z,0.903000,-0.930000,-1.15300
2008-12-17T18:20:00.000Z,0.660000,-0.693000,-1.58900
2008-12-17T18:24:00.000Z,0.573000,-0.960000,-1.59800
2008-12-17T18:28:00.000Z,0.529000,-1.08600,-1.97100
2008-12-17T18:32:00.000Z,0.382000,-1.32300,-1.90500
2008-12-17T18:36:00.000Z,0.262000,-1.31100,-1.67400
2008-12-17T18:40:00.000Z,0.432000,-1.73300,-1.79200
2008-12-17T18:44:00.000Z,0.948000,-2.00500,-1.76400
2008-12-17T18:48:00.000Z,0.342000,-1.65600,-2.35200
2008-12-17T18:52:00.000Z,-0.157000,-1.99000,-2.10400
2008-12-17T18:56:00.000Z,-0.387000,-2.01400,-1.28900
2008-12-17T19:00:00.000Z,-0.372000,-1.81400,-1.34700
2008-12-17T19:04:00.000Z,-0.427000,-2.13200,-1.89200
2008-12-17T19:08:00.000Z,0.0350000,-2.34900,-2.18400
2008-12-17T19:12:00.000Z,0.377000,-2.20200,-2.29100
2008-12-17T19:16:00.000Z,1.19400,0.909000,0.177000
2008-12-17T19:20:00.000Z,0.0980000,0.501000,-0.558000
2008-12-17T19:24:00.000Z,-1.03500,-1.00400,-2.25100
2008-12-17T19:28:00.000Z,-0.565000,-1.74000,-1.50400
2008-12-17T19:32:00.000Z,-1.92000,-0.767000,-2.94300
2008-12-17T19:36:00.000Z,-1.54400,-0.156000,-3.36100
2008-12-17T19:40:00.000Z,-1.00300,0.694000,-3.47400
2008-12-17T19:44:00.000Z,-0.965000,0.977000,-3.48600
2008-12-17T19:48:00.000Z,-0.829000,1.73500,-2.86700
2008-12-17T19:52:00.000Z,-0.961000,1.83600,-2.07000
2008-12-17T19:56:00.000Z,-1.13000,2.24400,-1.35200
2008-12-17T20:00:00.000Z,-1.18400,2.34000,-1.19600
2008-12-17T20:04:00.000Z,-1.19300,2.96800,-2.49600
2008-12-17T20:08:00.000Z,-1.36400,3.05000,-2.40700
2008-12-17T20:12:00.000Z,-1.00800,3.00300,-2.25000
2008-12-17T20:16:00.000Z,-0.673000,3.13500,-1.73600
2008-12-17T20:20:00.000Z,-0.819000,3.13200,-1.25300
2008-12-17T20:24:00.000Z,0.482000,3.96800,-0.234000
2008-12-17T20:28:00.000Z,0.278000,4.19500,-0.660000
2008-12-17T20:32:00.000Z,0.515000,3.91200,-0.692000
2008-12-17T20:36:00.000Z,0.704000,3.82100,-0.789000
2008-12-17T20:40:00.000Z,0.895000,3.78900,-1.03100
2008-12-17T20:44:00.000Z,0.837000,3.86200,-1.11300
2008-12-17T20:48:00.000Z,0.719000,3.91000,-1.09100
2008-12-17T20:52:00.000Z,0.596000,3.82300,-1.40800
2008-12-17T20:56:00.000Z,0.668000,3.55200,-1.75200
2008-12-17T21:00:00.000Z,0.620000,3.71200,-1.32900
2008-12-17T21:04:00.000Z,0.717000,4.08100,-0.649000
2008-12-17T21:08:00.000Z,0.751000,4.14900,-0.192000
2008-12-17T21:12:00.000Z,0.375000,3.99300,0.582000
2008-12-17T21:16:00.000Z,0.696000,4.05400,0.0640000
2008-12-17T21:20:00.000Z,0.776000,4.01700,-0.588000
2008-12-17T21:24:00.000Z,0.478000,4.11800,-0.0890000
2008-12-17T21:28:00.000Z,0.988000,3.94900,-0.399000
2008-12-17T21:32:00.000Z,0.681000,4.01800,-0.181000
2008-12-17T21:36:00.000Z,-0.0120000,4.06400,-0.492000
2008-12-17T21:40:00.000Z,-0.0920000,4.04400,-0.547000
2008-12-17T21:44:00.000Z,0.837000,3.98900,-0.107000
2008-12-17T21:48:00.000Z,1.15500,4.01200,-0.136000
2008-12-17T21:52:00.000Z,1.11300,4.02600,-0.0820000
2008-12-17T21:56:00.000Z,1.06300,3.98200,-0.129000
2008-12-17T22:00:00.000Z,0.601000,3.96900,0.297000
2008-12-17T22:04:00.000Z,0.854000,3.93100,0.283000
2008-12-17T22:08:00.000Z,0.658000,3.86300,-0.423000
2008-12-17T22:12:00.000Z,0.220000,3.80300,-0.804000
2008-12-17T22:16:00.000Z,0.496000,3.83300,-0.644000
2008-12-17T22:20:00.000Z,0.612000,3.65300,-1.27800
2008-12-17T22:24:00.000Z,0.425000,3.80600,-0.694000
2008-12-17T22:28:00.000Z,0.437000,3.59300,-1.09800
2008-12-17T22:32:00.000Z,0.368000,3.60200,-1.02500
2008-12-17T22:36:00.000Z,0.678000,3.61200,-0.608000
2008-12-17T22:40:00.000Z,0.0570000,3.54400,-0.744000
2008-12-17T22:44:00.000Z,-0.289000,3.43100,-1.15200
2008-12-17T22:48:00.000Z,-0.288000,3.55500,-0.347000
2008-12-17T22:52:00.000Z,-0.303000,3.53800,0.120000
2008-12-17T22:56:00.000Z,-0.300000,3.54500,-0.0130000
2008-12-17T23:00:00.000Z,-0.441000,3.57700,-0.277000
2008-12-17T23:04:00.000Z,-0.662000,3.47200,-0.922000
2008-12-17T23:08:00.000Z,-0.166000,3.65400,-0.617000
2008-12-17T23:12:00.000Z,-0.0840000,3.75000,-0.699000
2008-12-17T23:16:00.000Z,-0.138000,3.57600,-1.08200
2008-12-17T23:20:00.000Z,-0.0220000,3.63100,-0.752000
2008-12-17T23:24:00.000Z,-0.0300000,3.54800,-0.649000
2008-12-17T23:28:00.000Z,-0.0810000,3.68100,-0.395000
2008-12-17T23:32:00.000Z,0.139000,3.62300,-0.723000
2008-12-17T23:36:00.000Z,0.0400000,3.57100,-0.975000
2008-12-17T23:40:00.000Z,0.0800000,3.64600,-0.730000
2008-12-17T23:44:00.000Z,0.205000,3.75600,-0.493000
2008-12-17T23:48:00.000Z,0.0310000,3.82100,-0.597000
2008-12-17T23:52:00.000Z,-0.0560000,3.78300,-0.692000
2008-12-17T23:56:00.000Z,-0.0730000,3.62500,-0.782000
2008-12-18T00:00:00.000Z,-0.479000,3.56400,-0.579000
2008-12-18T00:04:00.000Z,-0.255000,3.58200,-0.502000
2008-12-18T00:08:00.000Z,-0.0220000,3.41900,-0.747000
2008-12-18T00:12:00.000Z,0.0650000,3.15000,-0.741000
2008-12-18T00:16:00.000Z,0.0260000,2.80900,-1.46200
2008-12-18T00:20:00.000Z,-0.0580000,3.00200,-0.907000
2008-12-18T00:24:00.000Z,-0.308000,2.93300,-0.948000
2008-12-18T00:28:00.000Z,-0.353000,2.76500,-1.01000
2008-12-18T00:32:00.000Z,-0.532000,2.84700,-0.840000
2008-12-18T00:36:00.000Z,-0.690000,2.86400,1.57800
2008-12-18T00:40:00.000Z,-0.929000,2.74100,1.35700
2008-12-18T00:44:00.000Z,-0.959000,2.86500,0.826000
2008-12-18T00:48:00.000Z,-1.20400,2.88200,0.264000
2008-12-18T00:52:00.000Z,-1.56800,2.88900,-0.0410000
2008-12-18T00:56:00.000Z,-2.73400,1.50600,-0.142000
2008-12-18T01:00:00.000Z,-2.43900,1.92700,0.321000
2008-12-18T01:04:00.000Z,-2.80300,1.48700,0.419000
2008-12-18T01:08:00.000Z,-2.83700,1.44900,0.417000
2008-12-18T01:12:00.000Z,-2.33600,2.38200,0.244000
2008-12-18T01:16:00.000Z,-1.51400,3.01700,0.0500000
2008-12-18T01:20:00.000Z,-2.18000,2.54700,0.303000
2008-12-18T01:24:00.000Z,-2.36600,2.34500,0.424000
2008-12-18T01:28:00.000Z,-2.15800,2.47700,0.392000
2008-12-18T01:32:00.000Z,-2.87400,1.82800,0.590000
2008-12-18T01:36:00.000Z,-3.19100,1.40700,0.609000
2008-12-18T01:40:00.000Z,-2.83200,2.24700,0.399000
2008-12-18T01:44:00.000Z,-3.02100,2.13300,0.290000
2008-12-18T01:48:00.000Z,-2.96400,2.15500,0.112000
2008-12-18T01:52:00.000Z,-3.17500,1.99200,-0.0710000
2008-12-18T01:56:00.000Z,-3.38600,1.83500,0.156000
2008-12-18T02:00:00.000Z,-3.17800,1.97300,0.516000
2008-12-18T02:04:00.000Z,-2.95700,2.44800,0.541000
2008-12-18T02:08:00.000Z,-2.94300,2.73200,0.343000
2008-12-18T02:12:00.000Z,-2.28400,3.16100,0.493000
2008-12-18T02:16:00.000Z,-2.52600,3.01600,0.257000
2008-12-18T02:20:00.000Z,-2.32500,3.17000,0.272000
2008-12-18T02:24:00.000Z,-2.52700,2.83500,0.159000
2008-12-18T02:28:00.000Z,-2.66400,2.67600,0.348000
2008-12-18T02:32:00.000Z,-3.63500,1.84000,0.505000
2008-12-18T02:36:00.000Z,-1.43700,3.37500,1.04500
2008-12-18T02:40:00.000Z,-1.32100,3.88200,1.53100
2008-12-18T02:44:00.000Z,-1.24800,3.93600,1.82200
2008-12-18T02:48:00.000Z,-1.28500,4.06400,1.52200
2008-12-18T02:52:00.000Z,-1.40500,3.97900,1.36000
2008-12-18T02:56:00.000Z,-1.76000,3.86100,1.22400
2008-12-18T03:00:00.000Z,-1.72400,3.71300,1.40900
2008-12-18T03:04:00.000Z,-1.67200,3.78600,0.841000
2008-12-18T03:08:00.000Z,-1.55100,3.86800,1.15800
2008-12-18T03:12:00.000Z,-1.89500,3.89500,0.665000
2008-12-18T03:16:00.000Z,-1.88900,4.02500,0.879000
2008-12-18T03:20:00.000Z,-1.93900,4.03600,0.693000
2008-12-18T03:24:00.000Z,-1.97000,3.94200,0.503000
2008-12-18T03:28:00.000Z,-1.99000,3.99500,0.316000
2008-12-18T03:32:00.000Z,-2.00700,3.98400,0.250000
2008-12-18T03:36:00.000Z,-2.27200,3.69100,1.44500
2008-12-18T03:40:00.000Z,-2.07900,3.94700,1.13400
2008-12-18T03:44:00.000Z,-2.09800,4.01300,1.19700
2008-12-18T03:48:00.000Z,-2.10600,4.00000,1.13800
2008-12-18T03:52:00.000Z,-1.98800,4.10900,0.662000
2008-12-18T03:56:00.000Z,-2.47900,3.89400,0.875000
2008-12-18T04:00:00.000Z,-2.49800,3.93100,0.901000
2008-12-18T04:04:00.000Z,-2.27200,4.06900,0.483000
2008-12-18T04:08:00.000Z,-2.14400,4.09200,0.416000
2008-12-18T04:12:00.000Z,-2.20700,4.07100,0.478000
2008-12-18T04:16:00.000Z,-2.14700,4.07600,0.354000
2008-12-18T04:20:00.000Z,-2.15000,4.06700,0.392000
2008-12-18T04:24:00.000Z,-2.09500,4.09300,0.492000
2008-12-18T04:28:00.000Z,-2.30500,1.61800,2.33700
2008-12-18T04:32:00.000Z,-2.29500,1.27900,2.78800
2008-12-18T04:36:00.000Z,-2.39200,1.59600,2.58300
2008-12-18T04:40:00.000Z,-2.50600,2.16600,2.40500
2008-12-18T04:44:00.000Z,-2.60200,2.41900,2.17000
2008-12-18T04:48:00.000Z,-2.27000,2.84600,1.74300
2008-12-18T04:52:00.000Z,-2.02500,3.58600,0.860000
2008-12-18T04:56:00.000Z,-1.81500,3.77600,0.555000
2008-12-18T05:00:00.000Z,-1.75700,3.78400,0.109000
2008-12-18T05:04:00.000Z,-2.20500,3.57000,-0.0640000
2008-12-18T05:08:00.000Z,-1.73500,3.89600,0.510000
2008-12-18T05:12:00.000Z,-1.71600,4.02000,0.349000
2008-12-18T05:16:00.000Z,-1.57900,4.02400,0.0260000
2008-12-18T05:20:00.000Z,-1.24100,4.06100,1.20900
2008-12-18T05:24:00.000Z,-1.18000,4.32600,0.668000
2008-12-18T05:28:00.000Z,-1.54800,4.31300,0.228000
2008-12-18T05:32:00.000Z,-1.49700,4.34700,0.339000
2008-12-18T05:36:00.000Z,-1.30900,4.35800,-0.0360000
2008-12-18T05:40:00.000Z,-0.304000,4.30600,0.829000
2008-12-18T05:44:00.000Z,-0.872000,4.55300,0.458000
2008-12-18T05:48:00.000Z,-0.752000,4.38800,0.890000
2008-12-18T05:52:00.000Z,-0.640000,4.54000,0.922000
2008-12-18T05:56:00.000Z,-0.418000,4.41400,1.18300
2008-12-18T06:00:00.000Z,-0.397000,4.07800,1.83800
2008-12-18T06:04:00.000Z,-0.579000,4.09600,1.63600
2008-12-18T06:08:00.000Z,-0.854000,4.17800,1.45100
2008-12-18T06:12:00.000Z,-1.01300,4.17800,0.461000
2008-12-18T06:16:00.000Z,-0.928000,4.07600,-0.236000
2008-12-18T06:20:00.000Z,-1.02300,4.10400,-0.166000
2008-12-18T06:24:00.000Z,-1.00200,4.16200,-0.0160000
2008-12-18T06:28:00.000Z,-0.988000,4.25000,0.315000
2008-12-18T06:32:00.000Z,-0.847000,4.36900,0.739000
2008-12-18T06:36:00.000Z,-0.769000,4.42800,0.679000
2008-12-18T06:40:00.000Z,-0.989000,4.32600,0.474000
2008-12-18T06:44:00.000Z,-0.646000,4.45700,0.646000
2008-12-18T06:48:00.000Z,-0.763000,4.39600,0.918000
2008-12-18T06:52:00.000Z,-0.712000,4.33200,1.01800
2008-12-18T06:56:00.000Z,-0.993000,4.18800,1.17900
2008-12-18T07:00:00.000Z,-0.781000,4.10300,1.36200
2008-12-18T07:04:00.000Z,-1.17900,4.17400,1.13700
2008-12-18T07:08:00.000Z,-1.01200,4.08900,1.27900
2008-12-18T07:12:00.000Z,-1.21600,4.07200,1.22200
2008-12-18T07:16:00.000Z,-1.09900,4.11700,1.17100
2008-12-18T07:20:00.000Z,-1.23700,4.00900,1.39500
2008-12-18T07:24:00.000Z,-1.34400,3.88800,1.25100
2008-12-18T07:28:00.000Z,-1.46000,3.80700,1.23800
2008-12-18T07:32:00.000Z,-1.08300,4.03300,1.00400
2008-12-18T07:36:00.000Z,-0.675000,4.16600,0.660000
2008-12-18T07:40:00.000Z,-0.548000,4.08700,-0.0700000
2008-12-18T07:44:00.000Z,-0.264000,4.06700,-0.677000
2008-12-18T07:48:00.000Z,0.116000,4.03800,-1.51600
2008-12-18T07:52:00.000Z,0.309000,4.17100,-1.37700
2008-12-18T07:56:00.000Z,0.322000,4.39600,-0.492000
2008-12-18T08:00:00.000Z,-0.191000,4.34900,-0.0140000
2008-12-18T08:04:00.000Z,-0.400000,4.36800,-0.0480000
2008-12-18T08:08:00.000Z,0.0830000,4.42300,0.487000
2008-12-18T08:12:00.000Z,-0.0150000,4.34000,0.541000
2008-12-18T08:16:00.000Z,-0.325000,4.33500,0.305000
2008-12-18T08:20:00.000Z,-0.136000,4.32800,0.217000
2008-12-18T08:24:00.000Z,0.483000,4.38700,0.243000
2008-12-18T08:28:00.000Z,0.341000,4.45800,0.286000
2008-12-18T08:32:00.000Z,0.410000,4.41000,0.314000
2008-12-18T08:36:00.000Z,0.518000,4.30100,0.723000
2008-12-18T08:40:00.000Z,0.884000,4.18100,0.566000
2008-12-18T08:44:00.000Z,0.305000,4.23300,0.777000
2008-12-18T08:48:00.000Z,0.620000,4.03000,0.816000
2008-12-18T08:52:00.000Z,-1.09700,4.05800,1.15100
2008-12-18T08:56:00.000Z,-0.404000,3.95200,1.10700
2008-12-18T09:00:00.000Z,-0.633000,3.94600,0.572000
2008-12-18T09:04:00.000Z,-0.753000,3.96500,0.909000
2008-12-18T09:08:00.000Z,-0.438000,3.91900,1.06400
2008-12-18T09:12:00.000Z,-0.613000,3.96200,0.771000
2008-12-18T09:16:00.000Z,-0.0790000,4.00300,1.17700
2008-12-18T09:20:00.000Z,-0.243000,3.78200,1.15800
2008-12-18T09:24:00.000Z,-1.11800,3.54000,0.181000
2008-12-18T09:28:00.000Z,-1.04600,3.63500,0.0460000
2008-12-18T09:32:00.000Z,-0.931000,3.61900,-0.117000
2008-12-18T09:36:00.000Z,-1.15800,3.29000,-0.564000
2008-12-18T09:40:00.000Z,-1.82300,2.98800,-0.840000
2008-12-18T09:44:00.000Z,-1.77000,3.06300,-0.819000
2008-12-18T09:48:00.000Z,-1.03300,3.55000,0.364000
2008-12-18T09:52:00.000Z,-0.605000,3.58600,0.626000
2008-12-18T09:56:00.000Z,-0.672000,3.55400,1.41500
2008-12-18T10:00:00.000Z,-0.295000,3.74800,1.46000
2008-12-18T10:04:00.000Z,-0.162000,3.81800,1.22300
2008-12-18T10:08:00.000Z,0.0420000,3.88700,0.899000
2008-12-18T10:12:00.000Z,-0.0770000,3.93200,0.827000
2008-12-18T10:16:00.000Z,-0.156000,3.84800,1.00400
2008-12-18T10:20:00.000Z,-0.0750000,3.91200,0.858000
2008-12-18T10:24:00.000Z,0.233000,3.85000,0.453000
2008-12-18T10:28:00.000Z,0.239000,3.74000,0.600000
2008-12-18T10:32:00.000Z,-0.0120000,3.78500,0.660000
2008-12-18T10:36:00.000Z,0.348000,3.79700,0.423000
2008-12-18T10:40:00.000Z,0.218000,3.74000,0.769000
2008-12-18T10:44:00.000Z,0.425000,3.74500,0.0860000
2008-12-18T10:48:00.000Z,-0.0140000,3.77100,0.229000
2008-12-18T10:52:00.000Z,-0.397000,3.71800,0.554000
2008-12-18T10:56:00.000Z,-0.288000,3.71600,0.570000
2008-12-18T11:00:00.000Z,0.0410000,3.52800,1.14900
2008-12-18T11:04:00.000Z,-0.333000,3.73200,0.490000
2008-12-18T11:08:00.000Z,-0.407000,3.72700,0.621000
2008-12-18T11:12:00.000Z,-0.394000,3.75900,0.712000
2008-12-18T11:16:00.000Z,-0.361000,3.68200,0.709000
2008-12-18T11:20:00.000Z,-0.512000,3.71400,0.413000
2008-12-18T11:24:00.000Z,-0.371000,3.43900,1.29100
2008-12-18T11:28:00.000Z,-0.473000,3.67100,0.641000
2008-12-18T11:32:00.000Z,-0.557000,3.69900,0.549000
2008-12-18T11:36:00.000Z,-0.312000,3.74900,0.395000
2008-12-18T11:40:00.000Z,-1.80800,2.90100,-0.572000
2008-12-18T11:44:00.000Z,-1.95600,2.85000,-0.894000
2008-12-18T11:48:00.000Z,-1.19400,2.78100,-1.22500
2008-12-18T11:52:00.000Z,-1.14700,3.42800,-0.175000
2008-12-18T11:56:00.000Z,-1.27300,3.24900,-0.0160000
2008-12-18T12:00:00.000Z,-1.48900,3.04400,0.00900000
